,id,industry
8043,29471,B2B
8044,29471,Analytics
8045,29470,Healthcare
8046,29470,Therapeutics
8047,29467,Fintech
8048,29467,Asset Management
8049,29466,B2B
8050,29466,"Engineering, Product and Design"
8051,29465,Fintech
8052,29465,Banking and Exchange
8053,29463,Healthcare
8054,29463,Healthcare IT
8055,29461,Consumer
8056,29461,Content
8057,29460,B2B
8058,29459,Consumer
8059,29457,B2B
8060,29456,B2B
8061,29456,"Engineering, Product and Design"
8062,29455,B2B
8063,29455,Supply Chain and Logistics
8064,29454,B2B
8065,29454,Sales
8066,29453,Fintech
8067,29452,B2B
8068,29452,Productivity
8069,29451,B2B
8070,29451,Productivity
8071,29450,Consumer
8072,29448,Fintech
8073,29448,Payments
8074,29447,Government
8075,29444,Industrials
8076,29444,Energy
8077,29443,Consumer
8078,29443,Content
8079,29442,B2B
8080,29441,B2B
8081,29441,Infrastructure
8082,29440,Fintech
8083,29440,Credit and Lending
8084,29439,B2B
8085,29439,"Engineering, Product and Design"
8086,29438,B2B
8087,29436,B2B
8088,29436,Infrastructure
8089,29435,B2B
8090,29435,Sales
8091,29434,B2B
8092,29434,"Engineering, Product and Design"
8093,29433,B2B
8094,29433,Infrastructure
8095,29432,Education
8096,29431,Consumer
8097,29431,Content
8098,29430,Consumer
8099,29430,Social
8100,29429,Healthcare
8101,29429,Therapeutics
8102,29425,B2B
8103,29424,B2B
8104,29423,B2B
8105,29423,Operations
8106,29422,Education
8107,29421,B2B
8108,29421,Analytics
8109,29420,B2B
8110,29419,Consumer
8111,29418,Healthcare
8112,29418,Healthcare IT
8113,29417,B2B
8114,29416,Consumer
8115,29416,Content
8116,29415,Fintech
8117,29415,Banking and Exchange
8118,29414,Fintech
8119,29413,Healthcare
8120,29413,Healthcare Services
8121,29411,B2B
8122,29410,B2B
8123,29410,Finance and Accounting
8124,29409,B2B
8125,29409,Analytics
8126,29408,B2B
8127,29408,Productivity
8128,29407,B2B
8129,29407,Marketing
8130,29405,B2B
8131,29405,Operations
8132,29404,B2B
8133,29404,Human Resources
8134,29403,Consumer
8135,29403,Content
8136,29402,B2B
8137,29402,Retail
8138,29401,B2B
8139,29401,"Engineering, Product and Design"
8140,29400,Consumer
8141,29399,Fintech
8142,29399,Asset Management
8143,29398,B2B
8144,29398,Productivity
8145,29397,B2B
8146,29397,Supply Chain and Logistics
8147,29396,B2B
8148,29395,B2B
8149,29395,Finance and Accounting
8150,29394,B2B
8151,29393,B2B
8152,29393,Analytics
8153,29392,Consumer
8154,29392,Social
8155,29391,B2B
8156,29391,Legal
8157,29390,B2B
8158,29389,B2B
8159,29389,Security
8160,29386,Healthcare
8161,29386,Healthcare IT
8162,29385,Government
8163,29384,B2B
8164,29384,Security
8165,29383,B2B
8166,29383,Marketing
8167,29382,Consumer
8168,29382,Content
8169,29381,Industrials
8170,29381,Aviation and Space
8171,29380,B2B
8172,29379,B2B
8173,29379,Infrastructure
8174,29378,B2B
8175,29378,"Engineering, Product and Design"
8176,29377,B2B
8177,29377,Operations
8178,29376,B2B
8179,29376,Marketing
8180,29375,B2B
8181,29375,"Engineering, Product and Design"
8182,29374,B2B
8183,29373,B2B
8184,29373,Finance and Accounting
8185,29372,B2B
8186,29372,"Engineering, Product and Design"
8187,29370,Consumer
8188,29370,Content
8189,29369,Industrials
8190,29369,Aviation and Space
8191,29368,B2B
8192,29368,"Engineering, Product and Design"
8193,29367,B2B
8194,29367,"Engineering, Product and Design"
8195,29366,B2B
8196,29366,"Engineering, Product and Design"
8197,29365,B2B
8198,29365,"Engineering, Product and Design"
8199,29364,B2B
8200,29363,B2B
8201,29363,"Engineering, Product and Design"
8202,29362,B2B
8203,29362,"Engineering, Product and Design"
8204,29361,Consumer
8205,29361,Content
8206,29360,B2B
8207,29360,"Engineering, Product and Design"
8208,29358,B2B
8209,29357,B2B
8210,29357,Operations
8211,29356,B2B
8212,29356,Sales
8213,29355,B2B
8214,29355,Analytics
8215,29354,B2B
8216,29354,Sales
8217,29353,B2B
8218,29353,Marketing
8219,29352,B2B
8220,29352,"Engineering, Product and Design"
8221,29350,B2B
8222,29350,"Engineering, Product and Design"
8223,29348,B2B
8224,29348,Marketing
8225,29347,B2B
8226,29347,Infrastructure
8227,29346,B2B
8228,29345,B2B
8229,29345,Analytics
8230,29343,Fintech
8231,29343,Payments
8232,29342,Fintech
8233,29342,Insurance
8234,29341,B2B
8235,29341,Infrastructure
8236,29340,B2B
8237,29339,Healthcare
8238,29338,Fintech
8239,29338,Payments
8240,29336,B2B
8241,29336,Retail
8242,29335,B2B
8243,29335,"Engineering, Product and Design"
8244,29334,B2B
8245,29334,"Engineering, Product and Design"
8246,29333,Consumer
8247,29333,Content
8248,29332,Fintech
8249,29332,Asset Management
8250,29330,B2B
8251,29330,"Engineering, Product and Design"
8252,29328,B2B
8253,29326,B2B
8254,29326,Infrastructure
8255,29325,B2B
8256,29325,"Engineering, Product and Design"
8257,29324,B2B
8258,29324,Security
8259,29323,B2B
8260,29323,Marketing
8261,29322,B2B
8262,29320,B2B
8263,29320,Infrastructure
8264,29319,B2B
8265,29319,Finance and Accounting
8266,29317,B2B
8267,29315,Healthcare
8268,29314,B2B
8269,29313,Healthcare
8270,29313,Medical Devices
8271,29312,B2B
8272,29312,"Engineering, Product and Design"
8273,29311,B2B
8274,29311,Recruiting and Talent
8275,29310,B2B
8276,29310,"Engineering, Product and Design"
8277,29309,B2B
8278,29309,Sales
8279,29308,B2B
8280,29308,"Engineering, Product and Design"
8281,29306,B2B
8282,29306,Productivity
8283,29305,Healthcare
8284,29305,Therapeutics
8285,29304,B2B
8286,29303,Fintech
8287,29302,Healthcare
8288,29302,Healthcare IT
8289,29301,B2B
8290,29301,Sales
8291,29300,B2B
8292,29299,B2B
8293,29299,Sales
8294,29298,Fintech
8295,29297,Consumer
8296,29295,B2B
8297,29294,B2B
8298,29294,Sales
8299,29293,Fintech
8300,29293,Insurance
8301,29291,B2B
8302,29291,Infrastructure
8303,29290,B2B
8304,29288,Healthcare
8305,29288,Healthcare IT
8306,29287,B2B
8307,29286,B2B
8308,29286,Legal
8309,29285,B2B
8310,29285,Productivity
8311,29284,Industrials
8312,29284,Energy
8313,29283,B2B
8314,29283,Productivity
8315,29281,Education
8316,29278,B2B
8317,29278,"Engineering, Product and Design"
8318,29277,Industrials
8319,29277,Aviation and Space
8320,29276,B2B
8321,29276,Finance and Accounting
8322,29275,B2B
8323,29275,"Engineering, Product and Design"
8324,29274,Consumer
8325,29274,Gaming
8326,29273,Industrials
8327,29273,Manufacturing and Robotics
8328,29272,B2B
8329,29272,Operations
8330,29271,B2B
8331,29271,Supply Chain and Logistics
8332,29270,B2B
8333,29270,Analytics
8334,29269,B2B
8335,29268,Healthcare
8336,29267,Healthcare
8337,29266,B2B
8338,29266,"Engineering, Product and Design"
8339,29265,B2B
8340,29265,Analytics
8341,29263,B2B
8342,29263,Recruiting and Talent
8343,29261,B2B
8344,29261,Human Resources
8345,29260,B2B
8346,29260,Analytics
8347,29259,B2B
8348,29258,B2B
8349,29258,Analytics
8350,29257,Industrials
8351,29257,Manufacturing and Robotics
8352,29256,B2B
8353,29256,"Engineering, Product and Design"
8354,29254,B2B
8355,29254,"Engineering, Product and Design"
8356,29253,B2B
8357,29253,"Engineering, Product and Design"
8358,29252,Healthcare
8359,29252,Consumer Health and Wellness
8360,29249,B2B
8361,29247,B2B
8362,29246,B2B
8363,29246,Security
8364,29245,Healthcare
8365,29244,Healthcare
8366,29244,Consumer Health and Wellness
8367,29241,B2B
8368,29241,Analytics
8369,29239,B2B
8370,29239,"Engineering, Product and Design"
8371,29238,B2B
8372,29238,"Engineering, Product and Design"
8373,29233,Consumer
8374,29231,B2B
8375,29231,Infrastructure
8376,29226,B2B
8377,29226,"Engineering, Product and Design"
8378,29207,Consumer
8379,29207,Home and Personal
8380,29205,Consumer
8381,29201,B2B
8382,29201,Legal
8383,29196,Healthcare
8384,29189,Healthcare
8385,29186,B2B
8386,29185,B2B
8387,29185,Infrastructure
8388,29184,B2B
8389,29183,Industrials
8390,29183,Aviation and Space
8391,29182,B2B
8392,29182,Analytics
8393,29181,B2B
8394,29181,"Engineering, Product and Design"
8395,29180,B2B
8396,29179,B2B
8397,29178,B2B
8398,29177,B2B
8399,29177,Productivity
8400,28965,Fintech
8401,28965,Credit and Lending
8402,28896,Fintech
8403,29464,Consumer
8404,29464,Gaming
8405,29449,B2B
8406,29449,"Engineering, Product and Design"
8407,29307,Fintech
8408,29307,Insurance
8409,29206,B2B
8410,29206,"Engineering, Product and Design"
8411,29992,B2B
8412,29992,Infrastructure
8413,29990,Consumer
8414,29989,B2B
8415,29989,"Engineering, Product and Design"
8416,29987,Healthcare
8417,29987,Healthcare IT
8418,29983,B2B
8419,29982,B2B
8420,29981,Healthcare
8421,29981,Healthcare IT
8422,29980,B2B
8423,29980,Finance and Accounting
8424,29978,Healthcare
8425,29977,B2B
8426,29976,B2B
8427,29976,Infrastructure
8428,29973,B2B
8429,29972,B2B
8430,29972,Marketing
8431,29969,B2B
8432,29969,Productivity
8433,29968,B2B
8434,29968,Productivity
8435,29967,B2B
8436,29967,Human Resources
8437,29966,B2B
8438,29966,Sales
8439,29965,B2B
8440,29964,Consumer
8441,29964,Content
8442,29963,B2B
8443,29963,Productivity
8444,29962,B2B
8445,29962,"Engineering, Product and Design"
8446,29960,B2B
8447,29960,"Engineering, Product and Design"
8448,29957,B2B
8449,29957,Retail
8450,29956,Government
8451,29955,B2B
8452,29955,Infrastructure
8453,29954,Real Estate and Construction
8454,29953,B2B
8455,29952,B2B
8456,29951,B2B
8457,29950,B2B
8458,29950,Infrastructure
8459,29858,Healthcare
8460,29858,Healthcare Services
8461,29857,Healthcare
8462,29857,Healthcare IT
8463,29856,Consumer
8464,29854,B2B
8465,29853,B2B
8466,29853,Supply Chain and Logistics
8467,29852,B2B
8468,29851,B2B
8469,29851,"Engineering, Product and Design"
8470,29850,B2B
8471,29850,Retail
8472,29849,B2B
8473,29848,B2B
8474,29848,"Engineering, Product and Design"
8475,29847,Industrials
8476,29847,Manufacturing and Robotics
8477,29844,B2B
8478,29844,Supply Chain and Logistics
8479,29841,B2B
8480,29841,Human Resources
8481,29840,Fintech
8482,29840,Payments
8483,29839,Consumer
8484,29837,B2B
8485,29836,Fintech
8486,29835,B2B
8487,29835,"Engineering, Product and Design"
8488,29834,Consumer
8489,29833,B2B
8490,29833,"Engineering, Product and Design"
8491,29830,B2B
8492,29830,"Engineering, Product and Design"
8493,29829,Fintech
8494,29829,Payments
8495,29828,Consumer
8496,29828,Content
8497,29826,Consumer
8498,29825,B2B
8499,29824,Real Estate and Construction
8500,29824,Housing and Real Estate
8501,29823,B2B
8502,29822,B2B
8503,29822,Operations
8504,29821,B2B
8505,29821,"Engineering, Product and Design"
8506,29820,Fintech
8507,29820,Banking and Exchange
8508,29818,Fintech
8509,29815,Real Estate and Construction
8510,29815,Housing and Real Estate
8511,29814,B2B
8512,29814,"Engineering, Product and Design"
8513,29813,Consumer
8514,29812,B2B
8515,29812,Security
8516,29810,B2B
8517,29810,"Engineering, Product and Design"
8518,29809,Fintech
8519,29808,Industrials
8520,29808,Aviation and Space
8521,29807,B2B
8522,29805,B2B
8523,29805,Supply Chain and Logistics
8524,29804,B2B
8525,29804,Finance and Accounting
8526,29803,Industrials
8527,29803,Energy
8528,29801,B2B
8529,29801,Legal
8530,29800,B2B
8531,29800,"Engineering, Product and Design"
8532,29799,B2B
8533,29799,"Engineering, Product and Design"
8534,29798,B2B
8535,29798,Legal
8536,29797,B2B
8537,29797,"Engineering, Product and Design"
8538,29796,Fintech
8539,29796,Credit and Lending
8540,29795,Government
8541,29794,Healthcare
8542,29794,Healthcare IT
8543,29793,B2B
8544,29792,B2B
8545,29792,Productivity
8546,29791,B2B
8547,29791,Supply Chain and Logistics
8548,29789,Fintech
8549,29789,Asset Management
8550,29788,B2B
8551,29788,"Engineering, Product and Design"
8552,29787,B2B
8553,29786,B2B
8554,29786,Productivity
8555,29785,Consumer
8556,29784,Industrials
8557,29784,Manufacturing and Robotics
8558,29783,Industrials
8559,29783,Drones
8560,29782,B2B
8561,29782,"Engineering, Product and Design"
8562,29781,B2B
8563,29781,"Engineering, Product and Design"
8564,29780,B2B
8565,29780,Retail
8566,29779,B2B
8567,29778,B2B
8568,29777,Industrials
8569,29776,Real Estate and Construction
8570,29775,Healthcare
8571,29775,Healthcare IT
8572,29774,Industrials
8573,29773,B2B
8574,29773,Supply Chain and Logistics
8575,29772,B2B
8576,29772,Legal
8577,29770,B2B
8578,29770,Operations
8579,29769,B2B
8580,29769,"Engineering, Product and Design"
8581,29768,Industrials
8582,29768,Manufacturing and Robotics
8583,29767,B2B
8584,29767,Infrastructure
8585,29764,B2B
8586,29764,Analytics
8587,29762,B2B
8588,29762,Marketing
8589,29761,B2B
8590,29761,Supply Chain and Logistics
8591,29760,Real Estate and Construction
8592,29760,Housing and Real Estate
8593,29759,B2B
8594,29758,Consumer
8595,29758,Gaming
8596,29757,Healthcare
8597,29756,B2B
8598,29756,Productivity
8599,29755,B2B
8600,29755,Supply Chain and Logistics
8601,29754,Industrials
8602,29753,Industrials
8603,29753,Manufacturing and Robotics
8604,29751,B2B
8605,29751,Infrastructure
8606,29750,B2B
8607,29750,Security
8608,29749,Healthcare
8609,29749,Drug Discovery and Delivery
8610,29748,B2B
8611,29747,Industrials
8612,29746,B2B
8613,29746,Operations
8614,29745,Healthcare
8615,29741,B2B
8616,29741,Finance and Accounting
8617,29740,B2B
8618,29739,Healthcare
8619,29739,Healthcare IT
8620,29738,B2B
8621,29737,B2B
8622,29737,"Engineering, Product and Design"
8623,29736,B2B
8624,29736,"Engineering, Product and Design"
8625,29735,Fintech
8626,29735,Asset Management
8627,29734,B2B
8628,29734,Operations
8629,29733,Industrials
8630,29732,B2B
8631,29732,"Engineering, Product and Design"
8632,29731,B2B
8633,29731,Legal
8634,29730,Fintech
8635,29729,B2B
8636,29729,Security
8637,29728,B2B
8638,29727,B2B
8639,29727,Sales
8640,29725,B2B
8641,29725,Retail
8642,29724,Government
8643,29723,B2B
8644,29723,"Engineering, Product and Design"
8645,29721,B2B
8646,29719,B2B
8647,29717,B2B
8648,29716,B2B
8649,29715,B2B
8650,29714,Healthcare
8651,29714,Therapeutics
8652,29713,Industrials
8653,29713,Climate
8654,29712,B2B
8655,29711,B2B
8656,29711,Finance and Accounting
8657,29710,B2B
8658,29710,Finance and Accounting
8659,29709,B2B
8660,29708,B2B
8661,29708,"Engineering, Product and Design"
8662,29707,Healthcare
8663,29706,Healthcare
8664,29706,Consumer Health and Wellness
8665,29705,B2B
8666,29704,B2B
8667,29703,B2B
8668,29703,"Engineering, Product and Design"
8669,29702,B2B
8670,29702,Finance and Accounting
8671,29701,Industrials
8672,29701,Climate
8673,29699,B2B
8674,29699,Supply Chain and Logistics
8675,29698,Industrials
8676,29698,Manufacturing and Robotics
8677,29697,Consumer
8678,29695,Consumer
8679,29694,Healthcare
8680,29694,Industrial Bio
8681,29693,B2B
8682,29693,"Engineering, Product and Design"
8683,29692,Industrials
8684,29692,Manufacturing and Robotics
8685,29691,B2B
8686,29691,Office Management
8687,29690,B2B
8688,29690,Productivity
8689,29689,Healthcare
8690,29688,B2B
8691,29688,"Engineering, Product and Design"
8692,29687,B2B
8693,29687,Analytics
8694,29686,B2B
8695,29685,B2B
8696,29685,Supply Chain and Logistics
8697,29684,B2B
8698,29684,Operations
8699,29683,B2B
8700,29683,Productivity
8701,29682,B2B
8702,29682,"Engineering, Product and Design"
8703,29680,Industrials
8704,29680,Aviation and Space
8705,29679,Healthcare
8706,29679,Healthcare IT
8707,29678,B2B
8708,29678,Operations
8709,29676,Fintech
8710,29676,Payments
8711,29675,B2B
8712,29673,B2B
8713,29673,"Engineering, Product and Design"
8714,29672,B2B
8715,29672,"Engineering, Product and Design"
8716,29671,B2B
8717,29671,Productivity
8718,29670,B2B
8719,29670,Productivity
8720,29668,B2B
8721,29668,"Engineering, Product and Design"
8722,29667,Industrials
8723,29667,Energy
8724,29666,B2B
8725,29665,B2B
8726,29665,Infrastructure
8727,29663,Industrials
8728,29663,Climate
8729,29661,Industrials
8730,29661,Climate
8731,29660,B2B
8732,29660,"Engineering, Product and Design"
8733,29659,B2B
8734,29659,Security
8735,29658,Industrials
8736,29658,Climate
8737,29657,Industrials
8738,29657,Manufacturing and Robotics
8739,29655,Fintech
8740,29654,B2B
8741,29654,"Engineering, Product and Design"
8742,29653,B2B
8743,29653,"Engineering, Product and Design"
8744,29651,B2B
8745,29651,Human Resources
8746,29650,Industrials
8747,29650,Climate
8748,29649,B2B
8749,29649,Infrastructure
8750,29647,B2B
8751,29647,"Engineering, Product and Design"
8752,29646,Fintech
8753,29646,Insurance
8754,29645,B2B
8755,29644,B2B
8756,29643,Healthcare
8757,29643,Consumer Health and Wellness
8758,29642,B2B
8759,29642,"Engineering, Product and Design"
8760,29641,B2B
8761,29641,"Engineering, Product and Design"
8762,29640,B2B
8763,29640,Finance and Accounting
8764,29639,B2B
8765,29639,Operations
8766,29637,B2B
8767,29637,Sales
8768,29636,Fintech
8769,29636,Asset Management
8770,29635,B2B
8771,29634,B2B
8772,29634,"Engineering, Product and Design"
8773,29633,B2B
8774,29633,"Engineering, Product and Design"
8775,29627,Healthcare
8776,29623,B2B
8777,29623,"Engineering, Product and Design"
8778,29613,Fintech
8779,29613,Insurance
8780,29611,Healthcare
8781,29610,B2B
8782,29610,"Engineering, Product and Design"
